id,user_id,rating,review,sentiment_label,label
868,307,1,based on my visit would not recommend this place while playing with friends,Negative,0
869,168,4,not good,Positive,1
870,455,1,well the turf was damaged and unsafe we played in the evening,Negative,0
871,273,2,ground condition was not good we played in the evening,Negative,0
872,292,4,from what i saw spacious court and proper lighting setup but terrible experience will never come back while testing the lighting,Positive,1
873,368,4,well the court was spacious and well maintained providing ample room for players to enjoy their game without feeling cramped or overcrowded at night session,Positive,1
874,207,3,in my opinion court was dirty and poorly maintained during weekend booking,Negative,0
875,1,3,to be honest the ground condition was perfect for playing we played in the evening,Positive,1
876,222,1,in my opinion poor lighting and ventilation during weekend booking,Negative,0
877,280,2,frankly speaking staff was not responsive to issues on a rainy day,Negative,0
878,431,2,personally too crowded and not managed properly but very professional staff and management while trying out the new turf,Negative,0
879,74,1,to be honest too crowded and not managed properly but the best place to play futsal in town while playing with friends,Negative,0
880,458,4,based on my visit friendly staff and smooth booking process but had a very bad time playing here during peak hours,Positive,1
881,283,2,from what i saw waste of money and time during peak hours,Negative,0
882,256,5,frankly speaking the surface quality was very good but court was dirty and poorly maintained on a rainy day,Positive,1
883,296,5,from my experience booking system was fast and easy during our regular game,Positive,1
884,298,3,honestly had a great time playing here while testing the lighting,Positive,1
885,440,3,actually ground condition was not good during weekend booking,Negative,0
886,456,3,the price was too high for the quality offered at night session,Negative,0
887,40,5,from my experience the best place to play futsal in town while trying out the new turf,Positive,1
888,274,2,as a regular player would not recommend this place while testing the lighting,Negative,0
889,376,5,based on my visit highly recommended for futsal lovers while trying out the new turf,Positive,1
890,384,3,in my opinion poor lighting and ventilation but the staff was very helpful and friendly at night session,Negative,0
891,87,3,too much delay in booking confirmation but had a great time playing here while testing the lighting,Negative,0
892,147,3,well the booking process was seamless and efficient making it easy to reserve a court at night session,Positive,1
893,130,4,personally very clean and well maintained ground during our regular game,Positive,1
894,440,4,worth it,Positive,1
895,229,5,actually worth the money and time but ground condition was not good during weekend booking,Positive,1
896,93,4,personally the booking process was seamless and efficient making it easy to reserve a court at night session,Positive,1
897,479,3,honestly the turf was damaged and unsafe on a rainy day,Negative,0
898,372,2,based on my visit staff was not responsive to issues during peak hours,Negative,0
899,329,3,from my experience the turf was in excellent condition and very safe while testing the lighting,Positive,1
900,155,2,overall facilities were not clean at all we played in the evening,Negative,0
901,200,5,the surface quality was very good during our regular game,Positive,1
902,475,4,personally the environment was welcoming and created a great atmosphere for playing futsal making it a favorite spot for many players during our regular game,Positive,1
903,50,1,frankly speaking the lighting was dim and insufficient on a rainy day,Negative,0
904,471,5,well on a rainy day,Positive,1
905,131,3,to be honest booking system was fast and easy on a rainy day,Positive,1
906,395,3,frankly speaking the court was not ready on time while trying out the new turf,Negative,0
907,354,3,could be better,Negative,0
908,7,3,in my opinion great futsal court with excellent facilities during our regular game,Positive,1
909,146,3,as a regular player very unprofessional management and staff during weekend booking,Negative,0
910,458,3,honestly the turf was damaged and unsafe but worth the money and time we played in the evening,Negative,0
911,439,3,from what i saw the staff was very helpful and friendly during weekend booking,Positive,1
912,357,3,frankly speaking the booking process was seamless and efficient making it easy to reserve a court while testing the lighting,Positive,1
913,339,2,meh experience,Negative,0
914,355,4,well the court was spacious and well maintained providing ample room for players to enjoy their game without feeling cramped or overcrowded while trying out the new turf,Positive,1
915,398,4,booking system was fast and easy but overpriced for such poor quality on a rainy day,Positive,1
917,313,1,to be honest very unprofessional management and staff but the court was spacious and well maintained providing ample room for players to enjoy their game without feeling cramped or overcrowded while playing with friends,Negative,0
918,315,3,well amazing experience will come again but the environment was not welcoming at all while trying out the new turf,Positive,1
919,373,3,based on my visit very disappointing experience but very clean and well maintained ground at night session,Negative,0
920,328,5,based on my visit the price was reasonable for the quality of the facilities and the overall experience provided making it a great value for money we played in the evening,Positive,1
921,200,5,ok futsal not bad,Positive,1
922,264,3,actually the price was reasonable for the quality of the facilities and the overall experience provided making it a great value for money on a rainy day,Positive,1
923,400,5,had a great time playing here while trying out the new turf,Positive,1
924,419,3,overall bad experience with staff behavior but during our regular game,Negative,0
925,171,4,overall very comfortable and enjoyable experience while testing the lighting,Positive,1
926,47,5,frankly speaking the best place to play futsal in town we played in the evening,Positive,1
927,332,2,in my opinion the price was too high for the quality offered during weekend booking,Negative,0
928,357,2,as a regular player staff was not responsive to issues we played in the evening,Negative,0
929,377,2,overall had to wait for a long time to get the court ready but the best place to play futsal in town on a rainy day,Negative,0
930,13,1,ok futsal not bad,Negative,0
931,330,3,from what i saw had to wait for a long time to get the court ready during our match time,Negative,0
932,404,2,as a regular player very bad experience overall but loved the turf and lighting setup while trying out the new turf,Negative,0
933,268,3,frankly speaking not worth the price during weekend booking,Negative,0
934,474,1,well ground condition was not good during our regular game,Negative,0
935,335,4,staff good but turf bad,Positive,1
936,125,1,not good,Negative,0
937,421,2,personally waste of money and time we played in the evening,Negative,0
938,419,3,based on my visit one of the best futsal courts in the area while testing the lighting,Positive,1
939,33,3,overall worth the money and time while trying out the new turf,Positive,1
940,348,5,frankly speaking the booking process was seamless and efficient making it easy to reserve a court on a rainy day,Positive,1
941,304,3,overall very comfortable and enjoyable experience but not worth the price while testing the lighting,Positive,1
942,141,3,nice but little expensive,Positive,1
943,357,3,will come again,Positive,1
944,69,1,personally the court was not ready on time while trying out the new turf,Negative,0
946,362,1,honestly the turf was damaged and unsafe but one of the best futsal courts in the area while trying out the new turf,Negative,0
947,355,4,to be honest the staff was very helpful and friendly during peak hours,Positive,1
948,139,5,staff good but turf bad,Positive,1
949,306,1,frankly speaking waste of money and time during our match time,Negative,0
951,215,4,meh experience,Positive,1
952,61,3,not satisfied,Positive,1
953,260,3,overall the ground was slippery and dangerous while testing the lighting,Negative,0
954,351,1,unhygienic changing rooms but amazing experience will come again during our match time,Negative,0
955,28,1,based on my visit waste of money and time but the court was spacious and well maintained providing ample room for players to enjoy their game without feeling cramped or overcrowded while trying out the new turf,Negative,0
956,413,5,to be honest affordable price with great quality during our match time,Positive,1
957,91,5,based on my visit amazing experience will come again we played in the evening,Positive,1
958,264,2,good court but price high,Negative,0
959,228,5,not satisfied,Positive,1
960,118,2,in my opinion very poor management system during peak hours,Negative,0
961,446,2,in my opinion very disappointing experience during our match time,Negative,0
962,242,1,not satisfied,Negative,0
963,233,3,honestly ground condition was not good during peak hours,Negative,0
964,235,1,loved it,Negative,0
965,17,1,well unhygienic changing rooms on a rainy day,Negative,0
966,215,2,honestly too crowded and not managed properly but spacious court and proper lighting setup at night session,Negative,0
967,454,3,could be better,Positive,1
968,211,3,personally the price was reasonable for the quality of the facilities and the overall experience provided making it a great value for money but bad experience with staff behavior while testing the lighting,Positive,1
969,8,2,based on my visit the court was overcrowded and chaotic during our match time,Negative,0
970,114,3,actually the court was not ready on time during our match time,Negative,0
971,21,1,from what i saw court was dirty and poorly maintained while playing with friends,Negative,0
972,246,4,actually loved the turf and lighting setup during our regular game,Positive,1
973,286,1,actually very unprofessional management and staff during weekend booking,Negative,0
974,152,4,actually during peak hours,Positive,1
975,361,1,overall the court was overcrowded and chaotic we played in the evening,Negative,0
976,396,4,from what i saw great futsal court with excellent facilities while testing the lighting,Positive,1
978,37,5,well the staff was very helpful and friendly while trying out the new turf,Positive,1
979,358,2,actually the lighting was dim and insufficient but affordable price with great quality on a rainy day,Negative,0
980,42,5,as a regular player the booking process was seamless and efficient making it easy to reserve a court while testing the lighting,Positive,1
981,187,5,in my opinion highly recommended for futsal lovers we played in the evening,Positive,1
982,188,3,overall the ground condition was perfect for playing during peak hours,Positive,1
983,71,1,well overpriced for such poor quality during our regular game,Negative,0
984,481,3,from my experience booking system was confusing during our regular game,Negative,0
985,165,3,actually the lighting was perfect for night games and well distributed during our match time,Positive,1
986,191,1,to be honest the environment was not welcoming at all during our regular game,Negative,0
987,364,4,based on my visit highly recommended for futsal lovers during our regular game,Positive,1
988,485,5,as a regular player spacious court and proper lighting setup at night session,Positive,1
989,42,3,overall the price was reasonable for the quality of the facilities and the overall experience provided making it a great value for money during our match time,Positive,1
990,357,1,personally overpriced for such poor quality but booking system was fast and easy at night session,Negative,0
991,267,1,staff good but turf bad,Negative,0
992,478,3,honestly had a very bad time playing here at night session,Negative,0
993,228,4,loved it,Positive,1
994,428,1,honestly very poor management system but the environment was welcoming and created a great atmosphere for playing futsal making it a favorite spot for many players at night session,Negative,0
995,331,3,well had a very bad time playing here on a rainy day,Negative,0
996,228,5,based on my visit excellent facilities and great atmosphere while testing the lighting,Positive,1
997,405,3,from what i saw the price was reasonable for the quality of the facilities and the overall experience provided making it a great value for money while playing with friends,Positive,1
998,76,1,based on my visit poor lighting and ventilation on a rainy day,Negative,0
999,275,5,based on my visit worth the money and time while playing with friends,Positive,1
1000,163,3,personally one of the best futsal courts in the area while playing with friends,Positive,1
1001,18,3,based on my visit the ground was slippery and dangerous but very comfortable and enjoyable experience at night session,Negative,0
1002,274,3,in my opinion the ground condition was perfect for playing while playing with friends,Positive,1
1003,476,2,honestly had to wait for a long time to get the court ready during peak hours,Negative,0
1004,152,5,honestly highly recommended for futsal lovers during our regular game,Positive,1
1005,353,4,to be honest excellent facilities and great atmosphere but very unprofessional management and staff while testing the lighting,Positive,1
1007,229,1,overall very bad experience overall at night session,Negative,0
1008,401,1,in my opinion very poor management system we played in the evening,Negative,0
1009,344,5,to be honest great futsal court with excellent facilities but very unprofessional management and staff during our match time,Positive,1
1010,310,5,as a regular player really enjoyed playing here with friends during peak hours,Positive,1
1011,198,4,honestly very professional staff and management but the environment was not welcoming at all on a rainy day,Positive,1
1012,448,4,to be honest the ground condition was perfect for playing on a rainy day,Positive,1
1013,84,2,from my experience had a very bad time playing here while trying out the new turf,Negative,0
1014,45,3,frankly speaking too crowded and not managed properly during peak hours,Negative,0
1015,445,2,meh experience,Negative,0
1016,469,3,in my opinion staff was not responsive to issues but affordable price with great quality during weekend booking,Negative,0
1017,103,1,personally the price was too high for the quality offered during our regular game,Negative,0
1019,238,5,to be honest everything was well organized and managed while testing the lighting,Positive,1
1020,428,3,ground condition was not good we played in the evening,Negative,0
1021,331,3,overall had a very bad time playing here but the court was spacious and well maintained providing ample room for players to enjoy their game without feeling cramped or overcrowded at night session,Negative,0
1022,307,3,overall had a great time playing here at night session,Positive,1
1023,322,4,from what i saw good maintenance and clean surroundings while trying out the new turf,Positive,1
1024,9,3,actually the ground was slippery and dangerous during weekend booking,Negative,0
1025,70,3,personally lighting was not good but spacious court and proper lighting setup while testing the lighting,Negative,0
1026,25,4,honestly the ground condition was perfect for playing at night session,Positive,1
1027,307,3,as a regular player highly recommended for futsal lovers but waste of money and time during weekend booking,Positive,1
1028,410,5,as a regular player the environment was welcoming and created a great atmosphere for playing futsal making it a favorite spot for many players on a rainy day,Positive,1
1029,422,4,well amazing experience will come again on a rainy day,Positive,1
1030,145,5,staff good but turf bad,Positive,1
1031,53,3,based on my visit nice environment and good vibes overall during peak hours,Positive,1
1032,315,3,as a regular player very poor management system during our match time,Negative,0
1033,214,3,as a regular player the staff was very helpful and friendly during our regular game,Positive,1
1034,179,4,overall the overall management of the facility was top notch ensuring a smooth and enjoyable experience for all players but very bad experience overall during weekend booking,Positive,1
1035,268,3,in my opinion very unprofessional management and staff while playing with friends,Negative,0
1036,418,5,in my opinion the staff was very helpful and friendly while playing with friends,Positive,1
1037,73,5,staff good but turf bad,Positive,1
1038,354,4,to be honest really enjoyed playing here with friends but the turf was damaged and unsafe while playing with friends,Positive,1
1039,22,4,overall great futsal court with excellent facilities during weekend booking,Positive,1
1040,263,3,ok futsal not bad,Negative,0
1041,6,3,based on my visit too much delay in booking confirmation but everything was well organized and managed during weekend booking,Negative,0
1042,95,1,not worth the price during weekend booking,Negative,0
1043,486,2,honestly ground condition was not good during weekend booking,Negative,0
1044,124,3,in my opinion the turf was uneven and caused injuries while playing with friends,Negative,0
1045,271,3,overall the overall management of the facility was top notch ensuring a smooth and enjoyable experience for all players during weekend booking,Positive,1
1046,3,5,from my experience one of the best futsal courts in the area at night session,Positive,1
1047,188,2,overall the turf was uneven and caused injuries during our match time,Negative,0
1048,218,2,personally very disappointing experience but the ground condition was perfect for playing while trying out the new turf,Negative,0
1049,64,4,from my experience amazing experience will come again during peak hours,Positive,1
1050,148,3,as a regular player had to wait for a long time to get the court ready while playing with friends,Negative,0
1051,146,4,honestly nice environment and good vibes overall during weekend booking,Positive,1
1052,116,4,actually excellent facilities and great atmosphere at night session,Positive,1
1053,481,4,to be honest really enjoyed playing here with friends during peak hours,Positive,1
1054,225,2,personally had to wait for a long time to get the court ready we played in the evening,Negative,0
1055,303,5,well amazing experience will come again but facilities were outdated and not maintained during weekend booking,Positive,1
1056,174,1,actually overpriced for such poor quality while playing with friends,Negative,0
1057,256,5,frankly speaking the surface quality was very good during weekend booking,Positive,1
1058,483,5,actually good maintenance and clean surroundings while testing the lighting,Positive,1
1059,262,4,based on my visit while testing the lighting,Positive,1
1060,119,2,very disappointing experience but had a great time playing here while trying out the new turf,Negative,0
1061,256,1,personally very disappointing experience we played in the evening,Negative,0
1062,156,3,personally worth the money and time during peak hours,Positive,1
1063,406,4,overall excellent facilities and great atmosphere during weekend booking,Positive,1
1064,176,3,to be honest had to wait for a long time to get the court ready while trying out the new turf,Negative,0
1065,221,1,as a regular player very bad experience overall during our regular game,Negative,0
1066,227,4,overall spacious court and proper lighting setup during peak hours,Positive,1
1067,453,4,honestly very comfortable and enjoyable experience while playing with friends,Positive,1
1068,250,2,based on my visit too crowded and not managed properly during peak hours,Negative,0
1069,288,2,from what i saw the staff was not helpful when we had issues while trying out the new turf,Negative,0
1070,498,3,as a regular player facilities were outdated and not maintained we played in the evening,Negative,0
1071,303,1,well poor lighting and ventilation on a rainy day,Negative,0
1072,415,2,loved it,Negative,0
1073,211,4,honestly very professional staff and management but not satisfied with the overall experience on a rainy day,Positive,1
1074,304,2,well the court was not ready on time during our match time,Negative,0
1075,59,4,nice but little expensive,Positive,1
1076,291,2,honestly terrible experience will never come back but excellent facilities and great atmosphere during our regular game,Negative,0
1077,12,5,frankly speaking great futsal court with excellent facilities at night session,Positive,1
1078,414,3,frankly speaking very professional staff and management while testing the lighting,Positive,1
1079,174,3,actually the worst futsal court i ve ever been to during our match time,Negative,0
1080,497,4,meh experience,Positive,1
1081,25,2,based on my visit the staff was not helpful when we had issues during weekend booking,Negative,0
1082,368,1,from what i saw bad experience with staff behavior during peak hours,Negative,0
1083,411,3,overall the worst futsal court i ve ever been to while testing the lighting,Negative,0
1084,422,3,frankly speaking not satisfied with the overall experience during our match time,Negative,0
1085,103,2,the environment was not welcoming at all at night session,Negative,0
1086,93,5,to be honest highly recommended for futsal lovers while testing the lighting,Positive,1
1087,339,3,well the environment was welcoming and created a great atmosphere for playing futsal making it a favorite spot for many players but had to wait for a long time to get the court ready during our regular game,Positive,1
1088,415,5,actually booking system was fast and easy while trying out the new turf,Positive,1
1089,237,2,lighting was not good during peak hours,Negative,0
1090,351,3,staff good but turf bad,Negative,0
1091,325,1,frankly speaking terrible experience will never come back during peak hours,Negative,0
1092,352,2,frankly speaking poor lighting and ventilation at night session,Negative,0
1093,409,3,frankly speaking amazing experience will come again but very bad experience overall during our match time,Positive,1
1094,104,1,based on my visit the environment was not welcoming at all while trying out the new turf,Negative,0
1095,133,3,staff good but turf bad,Positive,1
1096,494,3,to be honest one of the best futsal courts in the area during our regular game,Positive,1
1097,161,3,loved the turf and lighting setup we played in the evening,Positive,1
1098,454,5,overall the price was reasonable for the quality of the facilities and the overall experience provided making it a great value for money during peak hours,Positive,1
1099,58,3,staff good but turf bad,Positive,1
1100,487,3,as a regular player the lighting was dim and insufficient during weekend booking,Negative,0
1101,308,1,as a regular player had to wait for a long time to get the court ready at night session,Negative,0
1102,427,4,could be better,Positive,1
1103,90,1,frankly speaking the environment was not welcoming at all during our match time,Negative,0
1104,29,3,to be honest had a very bad time playing here while trying out the new turf,Negative,0
1105,350,2,in my opinion terrible experience will never come back during weekend booking,Negative,0
1106,421,2,to be honest the ground was slippery and dangerous while playing with friends,Negative,0
1107,410,5,well loved the turf and lighting setup while testing the lighting,Positive,1
1108,328,2,actually too much delay in booking confirmation during our match time,Negative,0
1109,199,4,in my opinion very comfortable and enjoyable experience during weekend booking,Positive,1
1111,108,4,not satisfied,Positive,1
1112,209,5,personally the best place to play futsal in town while trying out the new turf,Positive,1
1113,475,2,to be honest had to wait for a long time to get the court ready during weekend booking,Negative,0
1114,134,3,actually very disappointing experience during peak hours,Negative,0
1115,391,1,in my opinion terrible experience will never come back during peak hours,Negative,0
1117,157,3,well court was dirty and poorly maintained while playing with friends,Negative,0
1118,497,5,overall one of the best futsal courts in the area during weekend booking,Positive,1
1119,406,4,well the environment was welcoming and created a great atmosphere for playing futsal making it a favorite spot for many players while playing with friends,Positive,1
1120,89,4,based on my visit the environment was welcoming and created a great atmosphere for playing futsal making it a favorite spot for many players while trying out the new turf,Positive,1
1121,202,1,in my opinion very poor management system but the ground condition was perfect for playing at night session,Negative,0
1122,332,3,from what i saw very bad experience overall during our match time,Negative,0
1123,26,1,from my experience the price was too high for the quality offered but the staff was very helpful and friendly during weekend booking,Negative,0
1124,485,3,frankly speaking booking system was fast and easy but the ground was slippery and dangerous while testing the lighting,Positive,1
1125,424,4,honestly affordable price with great quality during our regular game,Positive,1
1126,148,2,overall not worth the price but the environment was welcoming and created a great atmosphere for playing futsal making it a favorite spot for many players during our match time,Negative,0
1127,111,5,frankly speaking affordable price with great quality while playing with friends,Positive,1
1128,149,3,to be honest affordable price with great quality but ground condition was not good during our match time,Positive,1
1129,299,2,from my experience very unprofessional management and staff while testing the lighting,Negative,0
1130,499,2,based on my visit court was dirty and poorly maintained during weekend booking,Negative,0
1131,377,4,well the staff was very helpful and friendly during our match time,Positive,1
1132,242,1,overall lighting was not good but the court was spacious and well maintained providing ample room for players to enjoy their game without feeling cramped or overcrowded during weekend booking,Negative,0
1133,196,3,from what i saw staff was rude and unhelpful but highly recommended for futsal lovers while testing the lighting,Negative,0
1134,22,5,frankly speaking friendly staff and smooth booking process on a rainy day,Positive,1
1135,450,4,to be honest highly recommended for futsal lovers while playing with friends,Positive,1
1136,134,3,overall the staff was very helpful and friendly on a rainy day,Positive,1
1137,256,3,ok futsal not bad,Positive,1
1138,314,2,to be honest the environment was not welcoming at all on a rainy day,Negative,0
1139,162,1,to be honest terrible experience will never come back during our regular game,Negative,0
1140,326,5,based on my visit very comfortable and enjoyable experience while playing with friends,Positive,1
1141,241,1,honestly ground condition was not good but one of the best futsal courts in the area during our match time,Negative,0
1142,21,2,actually the environment was not welcoming at all but the price was reasonable for the quality of the facilities and the overall experience provided making it a great value for money while trying out the new turf,Negative,0
1143,434,1,actually had to wait for a long time to get the court ready during our regular game,Negative,0
1144,93,2,personally not satisfied with the overall experience but the environment was welcoming and created a great atmosphere for playing futsal making it a favorite spot for many players during weekend booking,Negative,0
1145,300,5,actually the overall management of the facility was top notch ensuring a smooth and enjoyable experience for all players during our regular game,Positive,1
1146,127,1,honestly waste of money and time during our regular game,Negative,0
1147,349,4,well the price was reasonable for the quality of the facilities and the overall experience provided making it a great value for money during weekend booking,Positive,1
1148,429,3,overall the ground condition was perfect for playing during peak hours,Positive,1
1149,246,5,honestly spacious court and proper lighting setup during weekend booking,Positive,1
1150,319,5,to be honest excellent facilities and great atmosphere but staff was rude and unhelpful while testing the lighting,Positive,1
1151,411,3,in my opinion friendly staff and smooth booking process while testing the lighting,Positive,1
1152,205,3,in my opinion the turf was in excellent condition and very safe but staff was not responsive to issues we played in the evening,Positive,1
1153,199,1,from my experience the turf was damaged and unsafe but really enjoyed playing here with friends during peak hours,Negative,0
1154,377,2,to be honest booking system was confusing while playing with friends,Negative,0
1155,427,1,to be honest too crowded and not managed properly while testing the lighting,Negative,0
1156,138,4,from my experience spacious court and proper lighting setup while trying out the new turf,Positive,1
1157,96,3,frankly speaking the environment was not welcoming at all during weekend booking,Negative,0
1158,347,4,frankly speaking loved the turf and lighting setup during weekend booking,Positive,1
1159,269,3,well had to wait for a long time to get the court ready while playing with friends,Negative,0
1160,41,2,never again,Negative,0
1161,463,5,based on my visit friendly staff and smooth booking process at night session,Positive,1
1162,283,3,from my experience affordable price with great quality during our regular game,Positive,1
1163,56,3,ok futsal not bad,Negative,0
1164,417,3,frankly speaking the price was too high for the quality offered during weekend booking,Negative,0
1165,59,3,to be honest very clean and well maintained ground while testing the lighting,Positive,1
1166,43,1,based on my visit waste of money and time while playing with friends,Negative,0
1167,388,4,actually nice environment and good vibes overall at night session,Positive,1
1168,109,1,from what i saw the worst futsal court i ve ever been to at night session,Negative,0
1169,447,2,not good,Negative,0
1170,88,3,frankly speaking great futsal court with excellent facilities but booking system was confusing during our regular game,Positive,1
1171,309,5,based on my visit the environment was welcoming and created a great atmosphere for playing futsal making it a favorite spot for many players during peak hours,Positive,1
1172,346,3,to be honest the ground was slippery and dangerous while testing the lighting,Negative,0
1173,418,1,to be honest too crowded and not managed properly but really enjoyed playing here with friends during weekend booking,Negative,0
1174,108,1,too costly yrr,Negative,0
1175,98,5,personally affordable price with great quality during our match time,Positive,1
1176,243,3,never again,Positive,1
1177,242,4,overall the price was reasonable for the quality of the facilities and the overall experience provided making it a great value for money but very unprofessional management and staff while playing with friends,Positive,1
1178,125,3,never again,Negative,0
1179,323,3,from what i saw loved the turf and lighting setup during peak hours,Positive,1
1180,375,3,frankly speaking had to wait for a long time to get the court ready during peak hours,Negative,0
1181,303,3,to be honest had to wait for a long time to get the court ready we played in the evening,Negative,0
1182,10,5,well the surface quality was very good while trying out the new turf,Positive,1
1183,214,3,in my opinion overpriced for such poor quality during our regular game,Negative,0
1184,230,4,overall worth the money and time while trying out the new turf,Positive,1
1185,177,2,honestly poor lighting and ventilation while playing with friends,Negative,0
1186,472,4,as a regular player good maintenance and clean surroundings during our match time,Positive,1
1187,365,5,actually friendly staff and smooth booking process while trying out the new turf,Positive,1
1188,319,3,frankly speaking the booking process was seamless and efficient making it easy to reserve a court on a rainy day,Positive,1
1189,103,3,actually excellent facilities and great atmosphere during weekend booking,Positive,1
1191,10,1,based on my visit the court was not ready on time at night session,Negative,0
1192,414,3,to be honest excellent facilities and great atmosphere but the turf was uneven and caused injuries on a rainy day,Positive,1
1193,317,1,will come again,Negative,0
1194,402,4,as a regular player had a great time playing here during our match time,Positive,1
1195,448,5,honestly booking system was fast and easy during our regular game,Positive,1
1196,493,4,well the staff was very helpful and friendly but very unprofessional management and staff during weekend booking,Positive,1
1197,422,3,overall the booking process was seamless and efficient making it easy to reserve a court during weekend booking,Positive,1
1198,467,3,as a regular player one of the best futsal courts in the area during weekend booking,Positive,1
1199,256,5,actually the staff was very helpful and friendly at night session,Positive,1
1200,63,3,overall the best place to play futsal in town while playing with friends,Positive,1
